000,001,010,011,100,101,110,111
122.0,157.0,0.0,254.0,2.0,261.0,0.0,234.0
103.0,195.0,0.0,269.0,2.0,253.0,0.0,288.0
116.0,201.0,0.0,311.0,2.0,323.0,0.0,294.0
100.0,225.0,0.0,292.0,6.0,275.0,0.0,296.0
119.0,218.0,1.0,278.0,0.0,296.0,0.0,276.0
113.0,211.0,0.0,288.0,5.0,290.0,0.0,301.0
110.0,212.0,0.0,294.0,8.0,290.0,0.0,287.0
100.0,221.0,0.0,271.0,12.0,299.0,0.0,256.0
117.0,243.0,1.0,272.0,19.0,259.0,1.0,281.0
107.0,205.0,2.0,212.0,18.0,230.0,2.0,212.0
103.0,184.0,2.0,189.0,29.0,203.0,2.0,181.0
105.0,187.0,4.0,149.0,43.0,170.0,3.0,143.0
131.0,175.0,7.0,123.0,68.0,132.0,4.0,127.0
128.0,190.0,35.0,61.0,97.0,71.0,22.0,60.0
146.0,179.0,59.0,66.0,134.0,77.0,43.0,64.0
173.0,180.0,151.0,36.0,256.0,44.0,141.0,38.0
205.0,215.0,332.0,34.0,426.0,38.0,267.0,34.0
182.0,208.0,573.0,15.0,615.0,17.0,557.0,14.0
204.0,193.0,767.0,8.0,723.0,12.0,753.0,8.0
195.0,153.0,883.0,2.0,732.0,6.0,906.0,2.0
165.0,116.0,845.0,0.0,730.0,0.0,871.0,0.0
126.0,110.0,679.0,1.0,546.0,1.0,707.0,1.0
62.0,57.0,406.0,0.0,312.0,0.0,444.0,0.0
25.0,22.0,184.0,0.0,155.0,0.0,205.0,0.0
9.0,8.0,56.0,0.0,42.0,0.0,59.0,0.0
1.0,2.0,12.0,0.0,9.0,0.0,11.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
