000,001,010,011,100,101,110,111
24.1411028433,3.84303039254,1509.06054585,13.9121712048,1388.16966632,13.2767396625,1651.66103798,14.678318087
974.015269906,56.5509428651,1179.61195318,56.061095114,1176.34799977,56.0656372362,1182.42239315,56.0608385562
875.826616928,104.050548555,1224.62425258,73.9070010978,1153.50140526,77.4294098658,1226.28767283,73.7913246402
744.990734485,32.0553343578,1321.49803827,38.7768393278,1318.09826811,38.7065571492,1322.62137392,38.8105202024
104.273277866,1093.88527346,1134.55561957,149.471837635,1077.27259705,177.039037054,1141.8024993,144.861879064
0.499801733773,2.15292160852,355.739176104,11.4143151963,225.695190837,9.12621906382,362.914932528,11.5369790008
1088.29381894,4.56162771398,1331.96326077,4.61339329767,1321.89752862,4.61013866185,1333.22617839,4.61455768098
14.1114728078,265.990629514,1494.61058435,11.5624402677,1450.74401745,11.5480787931,1501.93495778,11.5682696891
3.4270245308,3.81303964159,725.71674305,22.8106968848,620.835785163,20.7424333766,735.587138004,23.0038147446
215.033584056,109.589120052,883.717061093,88.3878264596,848.844327895,87.5960845678,886.943160963,88.5070478968
34.7091489756,318.556269785,1184.10278657,33.3423747863,888.849867688,33.2171729086,1218.06315421,33.4888924437
13.0540483124,488.24951177,620.876262435,64.4863394996,523.626868458,89.9463998951,626.12403971,63.3302288636
12.1470623646,23.6386883118,1870.11657734,522.614332105,1708.94592922,478.572025987,1880.14245318,525.382270133
167.128576084,781.401122788,1137.51637158,27.5128157132,866.694811596,46.3119306739,1141.30504691,27.1462663416
72.7144750796,1401.35201218,1824.20806392,57.8538417481,1660.21524904,67.4321882237,1863.11784454,55.2991129186
22.8646639827,491.666016389,891.176395325,4.77632577,402.073965308,12.625597996,904.86021839,4.66485009742
0.512995349988,1183.37954473,898.930971779,20.2453857471,819.359838609,32.4412472038,902.578469924,19.6516921396
12.9961609184,259.261337506,1603.80200338,10.6626885613,1574.01038258,10.6302520891,1609.11403092,10.6722230774
12.2002230376,296.31507146,469.546499884,173.725711492,355.546987086,195.623892976,476.232431608,172.736103954
0.739436548954,297.557905919,1342.68669162,0.835331689015,1130.13736905,0.903709944362,1439.77245905,0.80858009632
56.8551230291,25.7684145361,2424.65197102,114.044005389,2383.81424294,112.149695186,2431.00028965,114.373409807
87.6722316115,6.41893068063,2238.94575624,7.40738715109,2102.96330313,7.28755355614,2261.4736012,7.44500707332
1138.62188324,40.9628316207,1304.78589454,44.378588444,1303.991666,44.3496701749,1304.9132576,44.3852605859
25.9601982132,36.316898314,1022.21000107,0.261700936385,715.527744195,0.300546119799,1060.35242834,0.258920379812
1.5521650682,42.4327860701,745.125655403,91.3359925833,628.169595149,83.6919380761,802.851874614,95.2008978705
9.64838877168,100.203122864,1637.76324102,6.31149999648,1630.14687352,6.31169217562,1746.38827453,6.31300382779
1713.5413762,9.49909260248,2122.92551708,9.4725972432,2147.8027065,9.47177212731,2230.66745467,9.47006576465
120.468593549,45.6975427963,958.417934237,105.625726342,856.779852976,98.0779622661,1008.71374624,109.436869371
0.219086602734,1164.26408303,1581.19814844,1.87900543437,1480.45447069,2.57459705585,1599.75854726,1.73589260864
0.369063858494,922.287463088,1141.51072755,9.57727090913,840.923838766,15.6023828583,1149.07931972,9.39247422389
857.291811073,149.707386486,1509.37143294,216.577803862,1427.24484218,208.003828157,1512.67006023,216.975148281
0.146792781371,261.328845963,335.182757235,19.9767499934,233.770140516,34.04308139,343.841773349,19.122261742
5.96133750576,125.512866471,2340.85521003,218.59007099,2293.66330295,214.613096464,2347.03364247,219.130751917
0.643296103605,1893.08168059,1439.3697125,3.91473933227,1273.7833305,6.12268569485,1475.3270491,3.43123793862
11.7403406983,855.913249118,916.062992303,10.7138366315,808.486250586,19.5037541445,926.520057532,9.75620371867
1425.57227875,27.2824257668,1493.34458127,27.3856275773,1487.81876324,27.3756817654,1498.22211814,27.396624867
1339.3121954,58.6224780941,1707.43851057,68.1722475381,1704.77789232,68.0857135836,1708.59297496,68.222418937
1.87955579335,1396.34733827,740.927287726,33.63008017,80.0365381301,712.02486302,792.312864304,27.3248851564
0.969757000266,1.23538395922,264.964622466,10.097304929,180.774072353,8.24838759425,270.601868214,10.2141107009
402.292506778,9.74427807737,1079.7036985,9.69034937071,1051.82955455,9.67399447123,1082.95231879,9.69712481053
134.190028973,80.5372225547,2423.99731983,8.04280564358,2256.44332227,8.10776519765,2436.75620199,8.03860272551
1562.69526517,99.0300373952,1692.54321314,105.05599643,1682.84055753,104.574743791,1692.59559146,105.060522167
9.94218072304,309.28596749,883.257690781,171.072115818,847.887284647,168.321807582,889.354523623,171.588260781
24.5431998201,783.555193839,746.758881685,16.6211137947,739.209556742,17.6457856349,750.189375819,16.0826850812
980.87730785,139.775764498,1258.93499914,150.93221382,1239.67096868,150.084020357,1291.16682572,152.360172256
51.3798048004,272.575089939,652.021129632,15.9926852403,636.38720168,16.0241859841,652.407871133,15.994060009
994.933052825,155.51971076,1075.34278011,160.985344836,1063.34166881,160.165751108,1076.13249358,161.039068623
16.7085418782,1309.85679471,729.609384077,45.3660956096,728.879029496,45.7574707996,735.158748263,41.7785204181
78.8770255447,136.215291958,1780.51555349,121.822608461,1712.2477891,119.717848327,1799.75365013,122.594403471
